"percentual_de_domicilios_com_lixo_coletado",12182,"Percentual de domicílios com lixo coletado"
"percentual_de_execucao_do_orcamento_previsto_para_a_cultura_no_ano_anterior_ao_da_pesquisa",1549,"Percentual de execução do orçamento previsto para a cultura no ano anterior ao da pesquisa"
"percentual_de_perdas_faturadas",11987,"Percentual de perdas faturadas"
"percentual_de_ruas_pavimentadas",12142,"Percentual de ruas pavimentadas"
"percentual_de_ruas_pavimentadas_com_drenagem_subterraneo",12144,"Percentual de ruas pavimentadas com drenagem subterrâneo"
"percentual_de_ruas_pavimentadas_com_drenagem_superficial",12145,"Percentual de ruas pavimentadas com drenagem superficial"
"percentual_de_ruas_pavimentadas_exclusivamente_com_drenagem_superficial",28,"Percentual de ruas pavimentadas exclusivamente com drenagem superficial"
"percentual_de_ruas_pavimentadas_sem_drenagem",12143,"Percentual de ruas pavimentadas sem drenagem"
"percentual_de_utilizacao_de_recurso_da_lei_aldir_blanc",1552,"Percentual de utilização de recurso da Lei Aldir Blanc"
"percentual_do_orcamento_destinado_aos_servicos",12127,"Percentual do orçamento destinado aos serviços"
"percentual_do_orcamento_gasto_com_pessoal_ocupado_nos_servicos",12183,"Percentual do orçamento gasto com pessoal ocupado nos serviços"
"percepcao_do_risco_de_vitimizacao",1402,"Percepção do risco de vitimização"
"periodicidade_do_racionamento_de_agua",11980,"Periodicidade do racionamento de água"
"periodo_de_ratificacao_dos_atos_multilaterais",710,"Período de ratificação dos Atos Multilaterais"
"periodo_de_referencia",12051,"Período de referência"
"periodo_do_dia",1413,"Período do dia"
"permanencia_de_algum_sintoma_apos_30_dias_do_inicio_da_doenca_ou_surgimento_de_sintoma_apos_esse_periodo",1814,"Permanência de algum sintoma após 30 dias do início da doença ou surgimento de sintoma após esse período"
"pertencimento_a_terra_de_indigena_ti_versus_agricultura_familiar",1080,"Pertencimento a Terra de Indígena (TI) versus Agricultura Familiar"
"pertencimento_a_unidade_de_conservacao_uc_versus_agricultura_familiar",1363,"Pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar"
"pessoa_que_realizou_o_ultimo_parto",721,"Pessoa que realizou o último parto"
"pessoa_que_recebeu_o_cuidado",850,"Pessoa que recebeu o cuidado"
"pessoal_ocupado_grupos_e_classes_de_atividades",12296,"Pessoal ocupado, grupos e classes de atividades"
"pessoas_intoxicadas",12591,"Pessoas intoxicadas"
"plano_de_contingencia_e_ou_prevencao_para_a_seca",1347,"Plano de Contingência e/ou Prevenção para a seca"
"plantel_de_suinos",12650,"Plantel de suínos"
"pontos_de_estrangulamento_que_resultam_em_inundacoes",12135,"Pontos de estrangulamento que resultam em inundações"
"pontos_de_lancamento_do_efluente",12130,"Pontos de lançamento do efluente"
"posicao_na_ocupacao",2399,"Posição na ocupação"
"posicao_na_ocupacao_e_categoria_do_emprego_no_trabalho_principal",11913,"Posição na ocupação e categoria do emprego no trabalho principal"
"posicao_na_ocupacao_e_categoria_do_emprego_no_trabalho_principal_do_responsavel_pelo_domicilio",1830,"Posição na ocupação e categoria do emprego no trabalho principal do responsável pelo domicílio"
"posicao_na_ocupacao_no_trabalho_principal",12029,"Posição na ocupação no trabalho principal"
"posicao_na_ocupacao_no_trabalho_principal_na_semana_de_referencia",12071,"Posição na ocupação no trabalho principal na semana de referência"
"posicao_na_ocupacao_no_trabalho_secundario",12037,"Posição na ocupação no trabalho secundário"
"posicao_na_ocupacao_principal_da_pessoa_de_referencia_da_familia",12509,"Posição na ocupação principal da pessoa de referência da família"
"posicao_na_ocupacao_subgrupo_e_categoria_do_emprego",11806,"Posição na ocupação, subgrupo e categoria do emprego"
"posicao_na_ocupacao_subgrupo_e_categoria_do_emprego_e_contribuicao_para_instituto_de_previdencia_oficial_no_trabalho_principal",12383,"Posição na ocupação, subgrupo e categoria do emprego e contribuição para instituto de previdência oficial no trabalho principal"
"posicao_na_ocupacao_subgrupo_e_categoria_do_emprego_no_trabalho_principal",12391,"Posição na ocupação, subgrupo e categoria do emprego no trabalho principal"
"posse_de_bens",845,"Posse de bens"
"posse_de_plano_de_saude_medico",1100,"Posse de plano de saúde médico"
"posse_de_telefone_movel_celular_para_uso_pessoal",427,"Posse de telefone móvel celular para uso pessoal"
"posse_ou_acesso_a_bens_ou_servicos",1032,"Posse ou acesso a bens ou serviços"
"potencia_dos_tratores",12605,"Potência dos tratores"
"predisposicao_para_pratica_de_atividade_fisica_durante_a_semana_caso_tenha_oportunidade",747,"Predisposição para prática de atividade física durante a semana, caso tenha oportunidade"
"presenca_no_cadunico",1879,"Presença no CADÚnico"
"primeiro_atendimento_da_crianca_por_esse_medico",1485,"Primeiro atendimento da criança por esse médico"
"primeiro_e_ultimo_ano_de_vigencia_do_plano",1532,"Primeiro e último ano de vigência do plano"
"principais_aspectos_em_relacao_ao_pessoal_ocupado",12576,"Principais aspectos em relação ao pessoal ocupado"
"principal_fonte_de_abastecimento_de_agua",825,"Principal fonte de abastecimento de água"
"principal_forma_de_abastecimento_de_agua",301,"Principal forma de abastecimento de água"
"principal_grande_regiao_de_destino",909,"Principal Grande Região de destino"
"principal_local_de_hospedagem",907,"Principal local de hospedagem"
"principal_meio_de_transporte_utilizado",908,"Principal meio de transporte utilizado"
"principal_mes_da_colheita",12525,"Principal mês da colheita"
"principal_mes_do_plantio",12526,"Principal mês do plantio"
"principal_motivo_da_nota_atribuida_ao_servico_de_saude_pela_pessoa_responsavel_pelos_cuidados_de_saude_da_crianca",1472,"Principal motivo da nota atribuída ao serviço de saúde pela pessoa responsável pelos cuidados de saúde da criança"
"principal_motivo_da_procura_a_uma_unidade_basica_de_saude",763,"Principal motivo da procura a uma Unidade Básica de Saúde"
"principal_motivo_da_utima_consulta_medica",1476,"Principal motivo da útima consulta médica"
"principal_motivo_de_atualmente_nao_frequentar_escola_ou_outro_curso",879,"Principal motivo de atualmente não frequentar escola ou outro curso"
"principal_motivo_de_nao_evitar_a_gravidez",705,"Principal motivo de não evitar a gravidez"
"principal_motivo_de_nao_frequentar_creche_ou_escola",894,"Principal motivo de não frequentar creche ou escola"
"principal_motivo_de_nao_frequentarem_escola",12090,"Principal motivo de não frequentarem escola"
"principal_motivo_de_nao_ter_comparecido_a_creche_ou_escola",12664,"Principal motivo de não ter comparecido à creche ou escola"
"principal_motivo_de_nao_ter_feito_a_cirurgia_de_catarata",627,"Principal motivo de não ter feito a cirurgia de catarata"
"principal_motivo_de_nao_ter_tomado_a_vacina",1805,"Principal motivo de não ter tomado a vacina"
"principal_motivo_de_nao_ter_tomado_todas_as_doses_de_vacina_recomendadas",1804,"Principal motivo de não ter tomado todas as doses de vacina recomendadas"
"principal_motivo_de_nunca_ter_feito_o_exame_preventivo_para_cancer_de_colo_de_utero",703,"Principal motivo de nunca ter feito o exame preventivo para câncer de colo de útero"
"principal_motivo_de_saude",616,"Principal motivo de saúde"
"principal_motivo_de_ter_deixado_ou_nunca_ter_frequentado_escola",893,"Principal motivo de ter deixado ou nunca ter frequentado escola"
"principal_motivo_pessoal_para_viajar",904,"Principal motivo pessoal para viajar"
"principal_motivo_por_nao_ter_tomado_a_vacina_contra_gripe",628,"Principal motivo por não ter tomado a vacina contra gripe"
"principal_motivo_profissional_para_viajar",906,"Principal motivo profissional para viajar"
"principal_pratica_integrativa",1077,"Principal prática integrativa"
"principal_receptor_da_coleta_seletiva",12218,"Principal receptor da coleta seletiva"
"principal_responsavel_pelo_desenvolvimento_de_produto_e_ou_processo_nas_empresas_que_implementaram_inovacoes",699,"Principal responsável pelo desenvolvimento de produto e/ou processo nas empresas que implementaram inovações"
"principal_solucao_alternativa",11970,"Principal solução alternativa"
"principal_unidade_da_federacao_de_destino",910,"Principal Unidade da Federação de destino"
"procedencia_da_forca_animal_e_ou_mecanica",12584,"Procedência da força animal e/ou mecânica"
"procedencia_do_couro",11531,"Procedência do couro"
"procedimento_realizado_nas_consultas_de_pre_natal",1286,"Procedimento realizado nas consultas de pré-natal"
"processos_de_tratamento_biologico_do_esgoto",960,"Processos de tratamento biológico do esgoto"
"procura_de_policia_ou_guarda_municipal",1355,"Procura de polícia ou guarda municipal"
"produto_das_lavouras",48,"Produto das lavouras"
"produto_das_lavouras_permanentes",82,"Produto das lavouras permanentes"
"produto_das_lavouras_temporarias",81,"Produto das lavouras temporárias"
"produto_das_lavouras_temporarias_e_permanentes",782,"Produto das lavouras temporárias e permanentes"
"produtor_com_atividade_economica_fora_do_estabelecimento_agropecuario",12773,"Produtor com atividade econômica fora do estabelecimento agropecuário"
"produtor_possui_dap_declaracao_de_aptidao_ao_pronaf",836,"Produtor possui DAP (Declaração de Aptidão ao PRONAF)"
"produtos",162,"Produtos"
"produtos_da_agroindustria_rural",12528,"Produtos da agroindústria rural"
"produtos_da_extracao_vegetal",229,"Produtos da extração vegetal"
"produtos_da_floricultura",12519,"Produtos da floricultura"
"produtos_da_horticultura",228,"Produtos da horticultura"
"produtos_da_lavoura_permanente",227,"Produtos da lavoura permanente"
"produtos_da_lavoura_temporaria",226,"Produtos da lavoura temporária"
"produtos_da_silvicultura",230,"Produtos da silvicultura"
"produtos_e_ou_servicos_prestados_em_publicidade_e_promocao",419,"Produtos e/ou serviços prestados em publicidade e promoção"
"produtos_e_ou_servicos_prestados_em_tecnologia_da_informacao",362,"Produtos e/ou serviços prestados em tecnologia da informação"
"produtos_energeticos_da_biomassa",1312,"Produtos energéticos da biomassa"
"produtos_ou_servicos_prestados",12121,"Produtos ou serviços prestados"
"produtos_utilizados_na_adubacao",12586,"Produtos utilizados na adubação"
"pronafiano",12617,"Pronafiano"
"propriedade_das_areas_utilizadas",12207,"Propriedade das áreas utilizadas"
"qual_dos_pais_ou_responsaveis_pelo_escolar_fuma",121,"Qual dos pais ou responsáveis pelo escolar fuma"
"quantidade_de_creches_municipais",1526,"Quantidade de creches municipais"
"quantidade_de_dificuldades_funcionais",1506,"Quantidade de dificuldades funcionais"
"quantidade_de_moradores_participantes_na_viagem",902,"Quantidade de moradores participantes na viagem"
"quantidade_de_pernoites",900,"Quantidade de pernoites"
"quantidade_do_equipamento_cultural",1547,"Quantidade do equipamento cultural"
"quesito_de_declaracao_indigena",1714,"Quesito de declaração indígena"
"ramo_de_atividade_do_trabalho_principal",12039,"Ramo de atividade do trabalho principal"
"ramo_de_atividade_do_trabalho_principal_no_periodo_de_referencia_de_365_dias",12053,"Ramo de atividade do trabalho principal no período de referência de 365 dias"
"razoes_da_nao_implementacao_de_inovacoes",730,"Razões da não implementação de inovações"
"realizacao_de_afazeres_domesticos",846,"Realização de afazeres domésticos"
"realizacao_de_afazeres_domesticos_ou_cuidados_de_pessoas",848,"Realização de afazeres domésticos ou cuidados de pessoas"
"realizacao_de_busca_ativa_dos_casos_de_nascidos_vivos_nao_registrados_no_intuito_de_promover_o_registro_civil_de_nascimento",1647,"Realização de busca ativa dos casos de nascidos vivos não registrados, no intuito de promover o registro civil de nascimento"
"realizacao_de_conferencia_municipal_de_cultura_nos_ultimos_4_anos",1528,"Realização de Conferência Municipal de Cultura nos últimos 4 anos"
"realizacao_de_conferencia_municipal_de_saude",1578,"Realização de Conferência Municipal de Saúde"
"realizacao_de_conferencia_municipal_nos_ultimos_4_anos",1068,"Realização de Conferência Municipal nos últimos 4 anos"
"realizacao_de_eventos_s_esportivo_s_no_municipio_executado_s_por_ou_com_participacao_da_prefeitura_nos_ultimos_24_meses",1571,"Realização de eventos(s) esportivo(s) no município executado(s) por ou com participação da prefeitura nos últimos 24 meses"
"realizacao_de_outras_formas_de_trabalho",855,"Realização de outras formas de trabalho"
"realizacao_de_servicos_de_vigilancia_em_saude",1649,"Realização de serviços de vigilância em saúde"
"realizacao_de_tarefas_de_cuidados_de_pessoas",849,"Realização de tarefas de cuidados de pessoas"
"realizacao_de_teletrabalho",1676,"Realização de teletrabalho"
"realizacao_de_teletrabalho_fora_do_domicilio",1700,"Realização de teletrabalho fora do domicílio"
"realizacao_de_teletrabalho_no_domicilio",1680,"Realização de teletrabalho no domicílio"
"realizacao_de_trabalho_na_producao_para_o_proprio_consumo",853,"Realização de trabalho na produção para o próprio consumo"
"realizacao_de_trabalho_remoto_e_teletrabalho",1675,"Realização de trabalho remoto e teletrabalho"
"realizacao_de_trabalho_voluntario",856,"Realização de trabalho voluntário"
"realizacao_de_trabalho_trabalho_remoto_e_teletrabalho_no_domicilio",1677,"Realização de trabalho, trabalho remoto e teletrabalho no domicílio"
"realizacao_de_vigilancia_da_qualidade_da_agua",11981,"Realização de vigilância da qualidade da água"
"realizacao_do_exame",1158,"Realização do exame"
"realizacao_e_numero_de_consultas_medicas_nos_ultimos_12_meses",12275,"Realização e número de consultas médicas nos últimos 12 meses"
"recebimento_de_dinheiro_de_programa_social_do_governo_no_mes_de_referencia",12380,"Recebimento de dinheiro de programa social do governo no mês de referência"
"recebimento_de_dinheiro_de_programa_social_do_governo_no_mes_de_referencia_e_tipo_de_programa_social_do_governo",12676,"Recebimento de dinheiro de programa social do governo no mês de referência e tipo de programa social do governo"
"recebimento_de_rendimento_de_programa_social_e_tipo_de_programa_social",1035,"Recebimento de rendimento de programa social e tipo de programa social"
"receitas_do_estabelecimento_e_outras_rendas_do_produtor",841,"Receitas do estabelecimento e outras rendas do produtor"
"recepcao_de_sinal_analogico_de_televisao_aberta",942,"Recepção de sinal analógico de televisão aberta"
"recepcao_de_sinal_de_televisao_aberta",1702,"Recepção de sinal de televisão aberta"
"recepcao_de_sinal_de_televisao_por_antena_parabolica",682,"Recepção de sinal de televisão por antena parabólica"
"recepcao_de_sinal_digital_de_televisao_aberta",683,"Recepção de sinal digital de televisão aberta"
"recomendacao_medica",670,"Recomendação médica"
"recursos_orcamentarios_e_de_outras_fontes_destinados_aos_programas_culturais",1539,"Recursos orçamentários e de outras fontes destinados aos programas culturais"
"recursos_provenientes_de_programas_governamentais_de_credito",12544,"Recursos provenientes de programas governamentais de crédito"
"rede_de_ensino",11797,"Rede de ensino"
"rede_de_ensino_que_frequentavam",12087,"Rede de ensino que frequentavam"
"rede_do_ensino_medio_frequentado",875,"Rede do ensino médio frequentado"
"referencia_temporal",12716,"Referência temporal"
"referenciamento_para_outro_municipio_internacoes_de_pacientes_da_atencao_basica",1615,"Referenciamento para outro município internações de pacientes da Atenção Básica"
"referenciamento_para_outro_municipio_para_realizacao_de_exames_de_pacientes_da_atencao_basica",1614,"Referenciamento para outro município para realização de exames de pacientes da Atenção Básica"
"regime_de_bens_do_casamento",269,"Regime de bens do casamento"
"registro_de_ocorrencia_na_policia",1357,"Registro de ocorrência na polícia"
"registro_do_empreendimento_no_cnpj",788,"Registro do empreendimento no CNPJ"
"regulamentacao_da_area_de_esporte_por_meio_de_instrumento_legal",1567,"Regulamentação da área de esporte por meio de instrumento legal"
"relacao_com_a_pessoa_responsavel_pelo_domicilio",11577,"Relação com a pessoa responsável pelo domicílio"
"relacao_com_o_chefe_do_domicilio",292,"Relação com o chefe do domicílio"
"relacao_de_parentesco_da_pessoa_responsavel_pelos_cuidados_de_saude_da_crianca",1427,"Relação de parentesco da pessoa responsável pelos cuidados de saúde da criança"
"religiao",133,"Religião"
"religiao_da_pessoa_de_referencia_da_familia",12514,"Religião da pessoa de referência da família"
"renda_obtida_com_as_atividades_desenvolvidas_no_estabelecimento",835,"Renda obtida com as atividades desenvolvidas no estabelecimento"
"rendimento_mensal_domiciliar_per_capita",652,"Rendimento mensal domiciliar per capita"
"representacao_do_conselho_municipal",1164,"Representação do Conselho Municipal"
"requerente",265,"Requerente"
"residencia_da_pessoa_que_dirige_o_estabelecimento",12553,"Residência da pessoa que dirige o estabelecimento"
"responsabilidade_da_gestao_do_fundo_municipal_de_saude",1577,"Responsabilidade da gestão do fundo municipal de saúde"
"responsabilidade_da_ordenacao_de_despesas_da_educacao",1519,"Responsabilidade da ordenação de despesas da educação"
"responsavel_pela_guarda_dos_filhos_menores_de_idade",273,"Responsável pela guarda dos filhos menores de idade"
"restricao_de_atividades_nas_duas_ultimas_semanas",12259,"Restrição de atividades nas duas últimas semanas"
"rodizio_na_circulacao_de_automoveis_motocicletas_onibus_ou_outro_transporte_publico_ou_privado_no_periodo_da_pandemia_da_covid_19",1259,"Rodízio na circulação de automóveis, motocicletas, ônibus ou outro transporte público ou privado no período da pandemia da COVID-19"
"se_o_escolar_chegasse_em_casa_bebado_qual_seria_a_reacao_da_familia_dele_se_ficasse_sabendo",145,"Se o escolar chegasse em casa bêbado, qual seria a reação da família dele se ficasse sabendo"
"se_o_escolar_fumasse_cigarros_qual_seria_a_reacao_da_familia_dele_se_ficasse_sabendo",123,"Se o escolar fumasse cigarros, qual seria a reação da família dele se ficasse sabendo"
"se_quiser_o_escolar_consegue_comprar_cigarro_na_escola",122,"Se quiser, o escolar consegue comprar cigarro na escola"
"secao_de_atividade_antiga_classificacao_do_trabalho_principal",535,"Seção de atividade (antiga classificação) do trabalho principal"
"secao_de_atividade_do_trabalho_principal",11805,"Seção de atividade do trabalho principal"
"secao_divisao_e_classe_de_atividade_do_trabalho_principal",12390,"Seção, divisão e classe de atividade do trabalho principal"
"secoes_e_atividades_industriais",12176,"Seções e atividades industriais"
"secoes_e_atividades_industriais_cnae_2_0",544,"Seções e atividades industriais (CNAE 2.0)"
"secoes_e_divisoes",11773,"Seções e Divisões"
"segmento_de_atuacao_da_agencia_de_publicidade",445,"Segmento de atuação da agência de publicidade"
"segmentos_de_atuacao",365,"Segmentos de atuação"
"segmentos_de_servicos",1274,"Segmentos de serviços"
"sensacao_de_seguranca_ao_andar_sozinho_a_nas_redondezas_ou_arredores_do_domicilio",1383,"Sensação de segurança ao andar sozinho(a) nas redondezas ou arredores do domicílio"
"sensacao_de_seguranca_em_um_local",1380,"Sensação de segurança em um local"
"sensacao_de_seguranca_no_domicilio",1387,"Sensação de segurança no domicílio"
"sentenca_proferida",268,"Sentença proferida"
"sentimento_em_relacao_ao_proprio_corpo",759,"Sentimento em relação ao próprio corpo"
"servicos_de_informacao",12357,"Serviços de informação"
"servicos_de_manutencao_e_reparacao",12361,"Serviços de manutenção e reparação"
"servicos_prestados_as_empresas",12358,"Serviços prestados às empresas"
"servicos_prestados_as_familias",12356,"Serviços prestados às famílias"
"setor_de_atividade",4,"Setor de atividade"
"setor_de_atividade_antiga_classificacao_do_trabalho_principal",12395,"Setor de atividade (antiga classificação) do trabalho principal"
"setor_institucional",2848,"Setor institucional"
"setores_de_aplicacao_dos_investimentos_nacionais_em_pesquisa_e_desenvolvimento_p_amp_d",12685,"Setores de aplicação dos investimentos nacionais em Pesquisa e Desenvolvimento - P&amp;D"
"setores_de_emissao_de_gases",12898,"Setores de emissão de gases"
"setores_e_subsetores",11255,"Setores e subsetores"
"sexo",2,"Sexo"
"sexo_da_pessoa_de_referencia",1872,"Sexo da pessoa de referência"
"sexo_da_pessoa_de_referencia_da_familia",12086,"Sexo da pessoa de referência da família"
"sexo_da_pessoa_de_referencia_do_domicilio",12405,"Sexo da pessoa de referência do domicílio"
"sexo_da_pessoa_falecida",321,"Sexo da pessoa falecida"
"sexo_da_pessoa_que_dirige_o_estabelecimento_produtor_ou_administrador",12566,"Sexo da pessoa que dirige o estabelecimento (produtor ou administrador)"
"sexo_da_pessoa_responsavel_pela_familia",11807,"Sexo da pessoa responsável pela família"
"sexo_da_pessoa_responsavel_pelo_domicilio",11561,"Sexo da pessoa responsável pelo domicílio"
"sexo_do_conjuge_do_produtor",815,"Sexo do cônjuge do produtor"
"sexo_do_prefeito",12449,"Sexo do prefeito"
"sexo_do_produtor",12564,"Sexo do produtor"
"sexo_do_responsavel_pela_familia",281,"Sexo do responsável pela família"
"sexo_do_responsavel_pelo_domicilio",293,"Sexo do responsável pelo domicílio"
"sexo_do_titular_do_orgao_gestor",1051,"Sexo do titular do órgão gestor"
"sexo_dos_filhos",12295,"Sexo dos filhos"
"sintoma_apresentado",1815,"Sintoma apresentado"
"sistema_de_preparo_do_solo",12585,"Sistema de preparo do solo"
"situacao_da_coleta_seletiva_no_municipio",11461,"Situação da coleta seletiva no município"
"situacao_da_tentativa_de_atendimento_em_unidade_basica_de_saude",762,"Situação da tentativa de atendimento em Unidade Básica de Saúde"
"situacao_de_atendimento_na_primeira_ou_na_ultima_procura",12273,"Situação de atendimento na primeira ou na última procura"
"situacao_de_consulta_ao_dentista_e_epoca_da_ultima_consulta_realizada",12280,"Situação de consulta ao dentista e época da última consulta realizada"
"situacao_de_informalidade",1350,"Situação de informalidade"
"situacao_de_internacao_hospitalar_nos_ultimos_doze_meses_e_o_numero_de_internacoes",12281,"Situação de internação hospitalar nos últimos doze meses e o número de internações"
"situacao_de_ocupacao_e_condicao_de_estudo",876,"Situação de ocupação e condição de estudo"
"situacao_de_ocupacao_na_semana_de_referencia",12085,"Situação de ocupação na semana de referência"
"situacao_de_ocupacao_na_semana_de_referencia_e_local_de_exercicio_do_trabalho_principal",539,"Situação de ocupação na semana de referência e local de exercício do trabalho principal"
"situacao_de_ocupacao_no_periodo_de_referencia_de_365_dias",12407,"Situação de ocupação no período de referência de 365 dias"
"situacao_de_realizacao_de_exame_clinico_das_mamas",12288,"Situação de realização de exame clínico das mamas"
"situacao_de_seguranca_alimentar_existente_no_domicilio",12404,"Situação de segurança alimentar existente no domicílio"
"situacao_do_conselho_municipal",1510,"Situação do Conselho Municipal"
"situacao_do_domicilio",1,"Situação do domicílio"
"situacao_do_domicilio_atual",12239,"Situação do domicílio atual"
"situacao_do_domicilio_da_pessoa_falecida",462,"Situação do domicílio da pessoa falecida"
"situacao_do_domicilio_de_residencia_em_01_09_1986",306,"Situação do domicílio de residência em 01.09.1986"
"situacao_do_domicilio_de_residencia_em_31_07_1995",12101,"Situação do domicílio de residência em 31/07/1995"
"situacao_do_domicilio_no_municipio_de_residencia_anterior",307,"Situação do domicílio no município de residência anterior"
"situacao_do_domicilio_com_indicacao_da_populacao_urbana_residente_na_sede_municipal",387,"Situação do domicílio, com indicação da população urbana residente na sede municipal"
"situacao_e_localizacao_da_area",11277,"Situação e localização da área"
"subgrupo_e_categoria_do_emprego_no_trabalho_principal",12396,"Subgrupo e categoria do emprego no trabalho principal"
"subsetores_industriais",12174,"Subsetores industriais"
"substancias_minerais",12936,"Substâncias minerais"
"suinos",19,"Suínos"
"suplementacao_alimentar_e_rastreamento_de_animais",12719,"Suplementação alimentar e rastreamento de animais"
"tamanho_do_empreendimento",790,"Tamanho do empreendimento"
"telefone_e_mail_e_internet",798,"Telefone, e-mail e internet"
"tema_tratado_nos_atos_multilaterais",709,"Tema tratado nos Atos Multilaterais"
"temas_prioritarios_para_os_quais_o_orgao_gestor_da_educacao_esteja_adotando_medidas_ou_acoes",1488,"Temas prioritários para os quais o órgão gestor da educação esteja adotando medidas ou ações"
"tempo_acumulado_de_atividade_fisica_nos_7_dias_anteriores_a_pesquisa",562,"Tempo acumulado de atividade física nos 7 dias anteriores à pesquisa"
"tempo_de_deslocamento_por_dia",1265,"Tempo de deslocamento por dia"
"tempo_de_diagnostico",672,"Tempo de diagnóstico"
"tempo_de_existencia_da_fluoretacao",11991,"Tempo de existência da fluoretação"
"tempo_de_permanencia_diaria_na_creche_ou_escola",12375,"Tempo de permanência diária na creche ou escola"
"tempo_de_permanencia_na_escola",12089,"Tempo de permanência na escola"
"tempo_de_permanencia_no_trabalho_principal",12043,"Tempo de permanência no trabalho principal"
"tempo_de_procura_de_trabalho",1965,"Tempo de procura de trabalho"
"tempo_em_que_o_produtor_dirige_o_estabelecimento",12609,"Tempo em que o produtor dirige o estabelecimento"
"tempo_habitual_de_deslocamento_do_domicilio_para_o_trabalho_principal",537,"Tempo habitual de deslocamento do domicílio para o trabalho principal"
"tempo_habitual_de_deslocamento_para_o_trabalho",490,"Tempo habitual de deslocamento para o trabalho"
"tempo_ininterrupto_de_residencia_na_unidade_da_federacao",308,"Tempo ininterrupto de residência na unidade da federação"
"tempo_ininterrupto_de_residencia_no_municipio",305,"Tempo ininterrupto de residência no município"
"tempo_transcorrido_entre_a_data_do_casamento_e_a_data_da_sentenca_ou_da_escritura",345,"Tempo transcorrido entre a data do casamento e a data da sentença ou da escritura"
"tempo_transcorrido_entre_as_datas_do_casamento_e_da_lavratura_da_escritura",12768,"Tempo transcorrido entre as datas do casamento e da lavratura da escritura"
"tempo_transcorrido_entre_as_datas_do_casamento_e_da_sentenca",276,"Tempo transcorrido entre as datas do casamento e da sentença"
"ter_mulher_gravida",1291,"Ter mulher grávida"
"tipo_da_familia",270,"Tipo da família"
"tipo_da_uniao",9831,"Tipo da união"
"tipo_de_abastecimento_de_agua",12934,"Tipo de abastecimento de água"
"tipo_de_afazer_domestico",847,"Tipo de afazer doméstico"
"tipo_de_agricultor",10,"Tipo de agricultor"
"tipo_de_agricultor_nao_familiar",16,"Tipo de agricultor não familiar"
"tipo_de_agricultura",12947,"Tipo de agricultura"
"tipo_de_agua_captada",927,"Tipo de água captada"
"tipo_de_alimento_ingerido_desde_o_dia_anterior_ao_dia_da_entrevista_ate_a_manha_do_dia_da_entrevista",1284,"Tipo de alimento ingerido desde o dia anterior ao dia da entrevista até a manhã do dia da entrevista"
"tipo_de_alternativa_para_controle_de_pragas_e_ou_doencas_em_vegetais",12594,"Tipo de alternativa para controle de pragas e/ou doenças em vegetais"
"tipo_de_ambiente",919,"Tipo de ambiente"
"tipo_de_analise_do_efluente_das_etes",965,"Tipo de análise do efluente das ETEs"
"tipo_de_aparelho_de_auxilio",1282,"Tipo de aparelho de auxílio"
"tipo_de_area",11651,"Tipo de área"
"tipo_de_area_de_risco_no_perimetro_urbano",12140,"Tipo de área de risco no perímetro urbano"
"tipo_de_area_geografica",1031,"Tipo de área geográfica"
"tipo_de_arma",1362,"Tipo de arma"
"tipo_de_articulacao_interinstitucional_entre_o_municipio_e_os_entes_federativos",594,"Tipo de articulação interinstitucional entre o município e os entes federativos"
"tipo_de_atendimento",1162,"Tipo de atendimento"
"tipo_de_atividade",11571,"Tipo de atividade"
"tipo_de_atividade_desenvolvida_na_manutencao",12134,"Tipo de atividade desenvolvida na manutenção"
"tipo_de_atividade_do_estabelecimento",163,"Tipo de atividade do estabelecimento"
"tipo_de_bem",12545,"Tipo de bem"
"tipo_de_bem_furtado_no_ultimo_furto",452,"Tipo de bem furtado no último furto"
"tipo_de_bem_roubado_no_ultimo_roubo",450,"Tipo de bem roubado no último roubo"
"tipo_de_caminhao",352,"Tipo de caminhão"
"tipo_de_campanha_da_agencia_de_publicidade",443,"Tipo de campanha da agência de publicidade"
"tipo_de_cancer",673,"Tipo de câncer"
"tipo_de_captacao_de_agua",11971,"Tipo de captação de água"
"tipo_de_cobertura",182,"Tipo de cobertura"
"tipo_de_cobertura_da_telefonia_movel",912,"Tipo de cobertura da telefonia móvel"
"tipo_de_colheita",12524,"Tipo de colheita"
"tipo_de_combustivel_consumido",12612,"Tipo de combustível consumido"
"tipo_de_complicacao_da_saude_por_causa_do_diabetes",671,"Tipo de complicação da saúde por causa do diabetes"
"tipo_de_composicao_familiar",178,"Tipo de composição familiar"
"tipo_de_composto_utilizado",11990,"Tipo de composto utilizado"
"tipo_de_conexao_a_internet_no_domicilio",691,"Tipo de conexão à Internet no domicílio"
"tipo_de_conjuge",266,"Tipo de cônjuge"
"tipo_de_consequencia_para_saude",1227,"Tipo de consequência para saúde"
"tipo_de_consumo",11572,"Tipo de consumo"
"tipo_de_contratacao",786,"Tipo de contratação"
"tipo_de_controle_de_perdas_de_agua",11985,"Tipo de controle de perdas de água"
"tipo_de_corpos_receptores_de_esgoto_sanitario",12006,"Tipo de corpos receptores de esgoto sanitário"
"tipo_de_criterio_para_a_concessao_dos_subsidios",936,"Tipo de critério para a concessão dos subsídios"
"tipo_de_cuidado",851,"Tipo de cuidado"
"tipo_de_cultivo",2942,"Tipo de cultivo"
"tipo_de_deficiencia",1283,"Tipo de deficiência"
